Unique_ID,Similarity_score
118,0.2232733014667696
119,0.2044470922295799
120,0.2532908632708848
121,0.16537101542687394
122,0.13709327656003323
123,0.2737592822463317
124,0.28670636479477185
125,0.30233580481588973
126,0.1898133871704466
127,0.3487258603150135
128,0.24733122945747743
129,0.3163627824054015
130,0.27003533045025363
131,0.20746572897742932
132,0.21806866164199623
133,0.2938392306983296
134,0.29053289226679524
135,0.18231049291043122
136,0.2675148150001767
137,0.2932614721994764
138,0.24583892721769784
139,0.2074090764022607
140,0.2834616613773604
141,0.23323492911010368
142,0.4045650451064715
143,0.340256106777701
144,0.18505320139126136
145,0.27237861181273626
146,0.1134717813220334
147,0.2864397341474427
148,0.18026987868272992
149,0.250524932288578
150,0.18916113642843424
151,0.3165078665514067
152,0.24032490902688142
153,0.2217952409812748
154,0.28663979680151974
155,0.27453536756541297
156,0.14286245819897014
157,0.2810120330153961
158,0.29401981242308417
159,0.1174256117766721
160,0.22932550158114928
161,0.149987546465584
162,0.40432024730589977
163,0.2572002624977776
164,0.28997906753415015
165,0.24891854473779174
166,0.2574141002799263
167,0.2569231700612955
168,0.21635081227655528
169,0.2211300215934836
170,0.34907812516188463
171,0.2777797996606498
172,0.22669782831289353
173,0.2910665542981543
174,0.3559358480043271
175,0.17236499726352972
176,0.21818987784317723
177,0.1929353995476446
178,0.307646044194288
179,0.14843114716464512
180,0.3579300290228551
181,0.0946675196013198
182,0.17566732063006918
183,0.31154081675324297
184,0.27788100929495596
185,0.24701628624987682
186,0.32862693316522706
187,0.32120963748748255
188,0.19305412727826732
189,0.22256111878999874
190,0.1351488909602202
191,0.294595600918784
192,0.321759067707984
193,0.21590944889379582
194,0.22897751356893414
195,0.3859575063204652
196,0.23123681319312173
197,0.2825671735367008
198,0.2832104552540684
199,0.1763227364711284
200,0.23433683495864477
201,0.3671391889846567
202,0.3144706511144719
203,0.3152475857977315
204,0.2604076114166338
205,0.17383091522771144
206,0.20582003796320691
207,0.1998419258353803
208,0.25401282921124013
209,0.2983808353348163
210,0.43907135076180615
211,0.2565602225578447
212,0.39123960462086105
213,0.32752008235528096
214,0.32741614438542044
215,0.25623856902529163
216,0.36305620297590324
217,0.2939338729041183
218,0.18017774794775665
219,0.2799683828382413
220,0.2312909311115655
221,0.25300033419924484
222,0.1812153135519784
223,0.23813042593830913
224,0.29173600561464286
225,0.2738779572076073
226,0.3596955151428173
227,0.42383596499873044
228,0.24011367791902394
229,0.4033012455090239
230,0.26656207540439003
231,0.25482778840950415
232,0.2746381390383543
233,0.2859148495781818
234,0.1754538143458383
235,0.24898758209512262
236,0.14280854684910804
237,0.25191182937211254
238,0.17787965152974183
239,0.25522512037003575
240,0.20129203024716502
241,0.20732132492332644
242,0.23214900841918185
243,0.32601761879726077
244,0.2172636623936972
245,0.19023516895237091
246,0.22328871112882664
247,0.3305343855603531
248,0.2358594525061477
249,0.33053580387395276
250,0.1418477591064976
251,0.2703865517021219
252,0.4151157995363075
253,0.37359065524586443
254,0.2346686762053929
255,0.26949268549285643
256,0.34162932638763643
257,0.40838868836001296
258,0.3584249730537328
259,0.24717300502295558
260,0.2865539567127178
261,0.2143761067261225
262,0.2503465680052235
263,0.3091107268808656
264,0.15986689545816068
265,0.30512842041009436
266,0.27090920475211644
267,0.20772649928779896
268,0.18037914192537285
269,0.33361024237285386
270,0.13795353326588167
271,0.30778541833805995
272,0.1801083157039547
273,0.3239657584638902
274,0.10644304941223426
275,0.1515617268833327
276,0.25816831755951974
277,0.533251419292009
278,0.24190934614874093
279,0.27576996624975314
280,0.20258652039306024
281,0.208868219069405
282,0.25637832073926614
283,0.3319880412349686
284,0.1234186850573078
285,0.3411224448247514
286,0.3103577831590283
287,0.25450305945302976
288,0.25452157755325144
289,0.2612559309649757
290,0.15879007899783049
291,0.2379165493377141
292,0.23454791023017052
293,0.2503752690740306
294,0.2360746759087602
295,0.18759485478301519
296,0.3008416795729909
297,0.19840607006429145
298,0.23608007786534613
299,0.12652599979443557
300,0.2719312531147845
301,0.17459287005396318
302,0.1683442949375371
303,0.1664302581364897
304,0.1978132311202987
305,0.2151874538942904
306,0.30079787572090055
307,0.22281289604402477
308,0.33281904643384097
309,0.41179895710488323
310,0.2588223310669593
311,0.14750799497842704
312,0.2992476083405685
313,0.22877802982583506
314,0.2177735061131043
315,0.39118161143338837
316,0.3833299283736107
317,0.3325696093880113
318,0.23546550756388318
319,0.13025490232281278
320,0.31824327127060104
321,0.17804486382450602
322,0.16115793699231462
323,0.28472829062388705
324,0.22675155408166692
325,0.39264370739933296
326,0.17035831856405714
327,0.15304663727617662
328,0.14183942537155247
329,0.13560071653256534
330,0.3425640709020309
331,0.2927327989073236
332,0.32139390112867505
333,0.18211122407074876
334,0.23723522283203824
335,0.21830268862223157
336,0.19704622539186378
337,0.15564175951248038
338,0.1798326416783872
339,0.37124451031039574
340,0.23650339590237213
341,0.36925061526066294
342,0.32235665366360133
343,0.2436408514878352
344,0.18554367062006405
345,0.2517317750694896
346,0.23561840889870433
347,0.30796573974578756
348,0.30987681831423053
349,0.32276039728397066
350,0.24790468040706026
351,0.16476436379904857
352,0.18841801210798692
353,0.23384352612126724
354,0.2796707017043666
355,0.37808656641403626
356,0.2713608424745271
357,0.2605512552473641
358,0.37900734237063105
359,0.21622643823419052
360,0.2909844153733171
361,0.1556392299799142
362,0.2583429747566086
363,0.3204452045311219
364,0.2798897676167218
365,0.22937269505424507
366,0.1441414331399712
367,0.2916413315429882
368,0.31741299409014023
369,0.31264544906844827
370,0.2628478707466837
371,0.17667420004623124
372,0.1974485875128249
373,0.24521073037647
374,0.39402500549338704
375,0.23407192158056467
376,0.3008138484529297
377,0.14959121256179087
378,0.3226490242573431
379,0.1767965648132137
380,0.19503365171451603
381,0.23036446830213497
382,0.2740229628603976
383,0.2928416704799731
384,0.229203212788185
385,0.207591414237015
386,0.2878166586014057
387,0.1969302465899021
388,0.32955513790705315
389,0.24128592197089138
390,0.22492308725650978
391,0.1857904290762794
392,0.1518371671559302
393,0.18063288086171247
394,0.24461300334058356
395,0.3644984427769147
396,0.33115101374718436
397,0.3982234175102679
398,0.1838086890385704
399,0.18257215217345013
400,0.14311058583220104
401,0.3035145750662658
402,0.3232179969573338
403,0.3659806203800917
404,0.32610745588780565
405,0.11148221131837266
406,0.33543386477506565
407,0.15146180713961288
408,0.25380077872449247
409,0.20461926554147358
410,0.2827447710077835
411,0.2852323161462489
412,0.18949194209478404
413,0.3318969885987537
414,0.25522690384396407
415,0.2695729795542713
416,0.41189133752793805
417,0.5070436506066464
418,0.2274949290587729
419,0.24677067256146568
420,0.33027714767529104
421,0.25754824349144756
422,0.2269027678587825
423,0.12267869757051209
424,0.18502188219906834
425,0.30306196280285524
426,0.3215165724901261
427,0.22787467170235431
428,0.17769151818439433
429,0.21611218020207212
430,0.2839579931061571
431,0.29193169639074457
432,0.33345153515807635
433,0.18303587905056862
434,0.17581586801171412
435,0.32575190284172817
436,0.2432292809508959
437,0.2138673689096069
438,0.22078503130596583
439,0.4629214035099749
440,0.3638421155232947
441,0.20139772187893468
442,0.10396192219486333
443,0.2421867823389543
444,0.40119696743894717
445,0.39526166598936197
446,0.18633631439907372
447,0.25940919689214925
448,0.15371615129654748
449,0.1572170908499475
450,0.1968319884719274
451,0.24865233180815172
452,0.23196137339613432
453,0.1828350527779905
454,0.2667664566331418
455,0.29797822723328504
456,0.3024998423540155
457,0.2659444024856371
458,0.29612102777962845
459,0.15367964318445182
460,0.1525182370139364
461,0.26399265454726817
462,0.1644699889418194
463,0.140815714721782
464,0.30608231035307887
465,0.48208609911543654
466,0.21414287932421028
467,0.3215263328610507
468,0.3826516945431331
469,0.24275869982700538
470,0.25719831790304637
471,0.23558510867774674
472,0.1007204550747548
473,0.24481683691899225
474,0.20747187879463969
475,0.2663294474582878
476,0.3334231231980287
477,0.15961295128458475
478,0.34089483007662214
479,0.40324740027428096
480,0.3508173998275852
481,0.2948062541824127
482,0.3764747616584059
483,0.2776881809142673
484,0.2460970365067483
485,0.18709162560450698
486,0.3647257986114055
487,0.23623906655004956
488,0.19426057012669007
489,0.2469014877015948
490,0.3226992609689575
491,0.2626855669393675
492,0.3904625026900095
493,0.21894273940025588
494,0.29072199478178007
495,0.18657249063768033
496,0.2851559156025165
497,0.35532498254150735
498,0.40676483971215416
499,0.14145337471203956
500,0.29686519790930344
501,0.20860887870422962
502,0.20004196861940127
503,0.146545072914818
504,0.31191714620178257
505,0.2792995049695224
506,0.3545632655364541
507,0.36076403037146987
508,0.20332807083067483
509,0.13100704120145423
510,0.32392134136643946
511,0.2523144113772211
512,0.14602931996682944
513,0.3834004803711446
514,0.226800123391381
515,0.34866229114120717
516,0.19476865229791573
517,0.31160985993906354
518,0.1984338429458239
519,0.31157219872132125
520,0.41989043279625715
521,0.3185759911918191
522,0.205434715657699
523,0.18967239667291014
524,0.2275878166099523
525,0.15590296543546778
526,0.20400150064983769
527,0.171030744612512
528,0.29408947387701256
529,0.21547076887305883
530,0.3707496713246201
531,0.1478696365829304
532,0.2668162570373779
533,0.22401494119223608
534,0.15292257612504612
535,0.14579094659439673
536,0.22196195578155242
537,0.218470265181115
538,0.26032663701283165
539,0.23242521616596856
540,0.1329083693683526
541,0.36865683953787654
542,0.2593717707696558
543,0.29193479792048593
544,0.17234918920610132
545,0.1950314122071367
546,0.23978073066930428
547,0.23682826512534705
548,0.2221775398154895
549,0.13996776920061837
550,0.4941937320052654
551,0.1484736074328341
552,0.2854077493301326
553,0.20726669335172143
554,0.17088747345307076
555,0.22628612223801992
556,0.1809836280978856
557,0.28572649199847555
558,0.17670920123843004
559,0.2927264068093395
560,0.3567750772717695
561,0.2983763920150393
562,0.19893557830686337
563,0.25938497221956713
564,0.3341255169656938
565,0.4497873300704146
566,0.388707274308991
567,0.15669522623579035
568,0.36329174160750377
569,0.3520093020652978
570,0.25866167051332933
571,0.2616439146540446
572,0.30351560675573475
573,0.29817148740531474
574,0.3192639291063506
575,0.1257658086302138
576,0.23521555217133827
577,0.41380760765308144
578,0.3117291072783561
579,0.18147316827153426
580,0.3130431853178308
581,0.12754256517845408
582,0.3318621942929041
583,0.14140635603856433
584,0.34083972836548004
585,0.20222355872776188
586,0.1590184726848184
587,0.30924133526229425
588,0.30094512571060594
589,0.1989349188019136
590,0.23451117969430002
591,0.33307721105092003
592,0.29608073455353845
593,0.15146039495667463
594,0.23402906557409753
595,0.28514918965553515
596,0.23780590480457497
597,0.29508589903133675
598,0.1821636432440754
599,0.2568641790752332
600,0.13686990362881646
601,0.2862241089046337
602,0.13801997666801968
603,0.1944783869177812
604,0.2656593115924958
605,0.31238273117889626
606,0.2742559486411741
607,0.21487879215774197
608,0.3710899849198688
609,0.23736519849141646
610,0.32215152611631837
611,0.3703073691231167
612,0.29481859898382945
613,0.23969964548999068
614,0.21896594328715047
615,0.22318011800290471
616,0.23376950264028984
617,0.23686032766079212
618,0.199954380676151
619,0.14882249642849676
620,0.26712297346488534
621,0.3449135250771189
622,0.10793396435985558
623,0.2065885016223714
624,0.3273585077743948
625,0.23879990805091666
626,0.2912393884380672
627,0.16280087877959926
628,0.12523845627292485
629,0.32240788337082793
630,0.361305240910591
631,0.19564521329102202
632,0.1966647210092537
633,0.18309577637495011
634,0.19835674952548854
635,0.34707470005313157
636,0.2998545448019154
637,0.35298002230459535
638,0.1628941153571547
639,0.2866707196031065
640,0.3701720999814183
641,0.20953598760417325
642,0.1807738688765128
643,0.2142655842304021
644,0.25307684854862966
645,0.3124073340545719
646,0.33458580431655527
647,0.275197671776769
648,0.3040226730025192
649,0.22852167397137924
650,0.41275933552010835
651,0.30972113034774373
652,0.28057067768951294
653,0.40167992778450046
654,0.33436032852818554
655,0.2602987518696095
656,0.2584554360404129
657,0.20969094622516882
658,0.3282481107297117
659,0.21773844009060084
660,0.19736187264703675
661,0.30655069874349217
662,0.3343298654944009
663,0.19963766937305394
664,0.29423169632226553
665,0.13726206981052536
666,0.2853605356069403
667,0.1551658901184937
668,0.44150758306845805
669,0.1915296936801052
670,0.1521480245279122
671,0.2162684383128708
672,0.30487124569059687
673,0.33919630953106994
674,0.3394045381916625
675,0.2899723416339186
676,0.27871071632057975
677,0.25812909667736783
678,0.2626306854039753
679,0.2648246387866089
680,0.12637472927602733
681,0.16909045504726627
682,0.11481252815927334
683,0.23400003419365611
684,0.15785595244372175
685,0.254871051208033
686,0.308919833021541
687,0.2381798586480196
688,0.21699975958282824
689,0.2013957775573365
690,0.3451956612255416
691,0.16525655638790115
692,0.2099278969191435
693,0.4176686118928834
694,0.1831331641029591
695,0.11737305266816189
696,0.10794879940377311
697,0.24896838247264608
698,0.2769737050039407
699,0.38697784641521316
700,0.34248895854245953
701,0.15082735584962514
702,0.3406110268631021
703,0.23918150071234
704,0.3767776243096208
705,0.2504396814470399
706,0.3362619112301497
707,0.34778260849951503
708,0.22064123005954572
709,0.27509343816080456
710,0.3003714905273831
711,0.20330885205280114
712,0.38488266663819404
713,0.2234112721502981
714,0.24336665298806537
715,0.39090045565634624
716,0.2540149563465095
717,0.26878752670425476
718,0.13308940752434073
719,0.14571114448821199
720,0.22601445241208173
721,0.27990105467743
722,0.2061262950986228
723,0.39700621037264494
724,0.25877252060087264
725,0.30970051894012074
726,0.35333155622646517
727,0.20712986450090332
728,0.2804478134167432
729,0.27509674132368034
730,0.23311912421761427
731,0.2465833305704308
732,0.2845201167681082
733,0.38179809881586557
734,0.19940189295794597
735,0.20257930199641772
736,0.3317440774986441
737,0.28010928231812837
738,0.1578111656128962
739,0.27767348035086536
740,0.17124060289099585
741,0.34394289848520054
742,0.31981372052513946
743,0.19730739447076884
744,0.270593213079112
745,0.2863994626070392
746,0.24383846273588117
747,0.18862482197667985
748,0.13859760723001213
749,0.22412003786904722
750,0.25316665302381325
751,0.3750083763710922
752,0.3499326857637777
753,0.26213486217830173
754,0.27483161022835667
755,0.23133482980127873
756,0.25066489968747485
757,0.3169759993265844
758,0.28663936982825167
759,0.27542848042816714
760,0.18271229332944894
761,0.20083849503388562
762,0.3114884561616973
763,0.3888677682746571
764,0.3466978357451269
765,0.21468806093234893
766,0.2812069703102289
767,0.2613324345064283
768,0.19737736295941677
769,0.19255160420056727
770,0.30231007347372196
771,0.3233494718768005
772,0.23057266599834114
773,0.2607342255291305
774,0.2401570588139963
775,0.4812967944990918
776,0.16033370148891102
777,0.3505267055044652
778,0.35499112195595783
779,0.2715204353162516
780,0.28920556358661065
781,0.34089106137961966
782,0.24966443542972527
783,0.2119477664006627
784,0.21794935892609946
785,0.19610689015291527
786,0.2594237440216375
787,0.22629110814255293
788,0.1790733081409699
789,0.19809221098357188
790,0.29444215854588784
791,0.24357033621569768
792,0.349995258952142
793,0.159990170487328
794,0.3155480281136893
795,0.10704182358669734
796,0.23256365433281068
797,0.34626224073209055
798,0.3242531499947191
799,0.18341629900510736
800,0.4041312155127421
801,0.1536922465374445
802,0.43446556932900227
803,0.13175709263641178
804,0.25157206332193516
805,0.19566145374169852
806,0.320275686092246
807,0.2770727125045638
808,0.21968132716565525
809,0.32076297214176275
810,0.22557881730505047
811,0.20485033468480862
812,0.32142772436040423
813,0.238976972707573
814,0.38746187256313425
815,0.22362895979139386
816,0.27539909263355844
817,0.11294863608966477
818,0.1453348302790458
819,0.2957267731623905
820,0.20821626795580583
821,0.32553799346030154
822,0.18319836510808707
823,0.5707500476658653
824,0.18114198831388062
825,0.18688142959812526
826,0.3189615189039444
827,0.2118709474765259
828,0.26029018222138056
829,0.22589623945342252
830,0.4085714822867553
831,0.26766688135855576
832,0.25503935718657167
833,0.18168611713059013
834,0.20918737711506397
835,0.24800142182753115
836,0.23147763980877367
837,0.2450881280502908
838,0.3559310800944817
839,0.29581212078144337
840,0.31537790466896065
841,0.19504220456544186
842,0.1764306766052185
843,0.24313550654805538
844,0.20000487060831063
845,0.23616366375443676
846,0.3973174690543463
847,0.20562377036377766
848,0.13642752686509008
849,0.32690769363199457
850,0.22702557292608394
851,0.21024482830106783
852,0.2322844446401986
853,0.23953448458046056
854,0.36172414517567575
855,0.3350476843309572
856,0.30074512081856464
857,0.3667509410140677
858,0.275022375341212
859,0.2877588297184821
860,0.3301737498981885
861,0.27922283394650493
862,0.31136815039257315
863,0.12497087122590544
864,0.3207781544693785
865,0.2463589605397405
866,0.2764888835424695
867,0.16805702074643047
868,0.3019776676171708
869,0.1255029020128957
870,0.33495310054306326
871,0.3040554164155641
872,0.17133812750970345
873,0.22101680376330568
874,0.19169632300234496
875,0.2692951693319583
876,0.1764223245804274
877,0.26457557889291083
878,0.40540570793813047
879,0.17746866990434862
880,0.16959781317644373
881,0.2505170994141186
882,0.2809304770084027
883,0.2794716200218361
884,0.29469084264417233
885,0.14066020445133298
886,0.29987493797463394
887,0.36317032077655276
888,0.19896513631872903
889,0.268013767466767
890,0.25095149128808636
891,0.27963872776919596
892,0.33324625944978903
893,0.2984531443589733
894,0.29619037041255336
895,0.23464687262236583
896,0.23143697031369537
897,0.17088706198215808
898,0.29936137479893
899,0.35563339432068586
900,0.2518873447700263
901,0.15296027411872282
902,0.324615955987576
903,0.28716452971669104
904,0.3198324783552611
905,0.26806870976674024
906,0.2165017395030986
907,0.3072706393649979
908,0.24956918812166007
909,0.1971598200313538
910,0.22193012397157652
911,0.28806227028071196
912,0.38249048600098834
913,0.4496057712964985
914,0.15961916798124887
915,0.17886311657579623
916,0.2650507617543366
917,0.11364028517572677
918,0.3035707531210472
919,0.2624677113996303
920,0.15407005877502877
921,0.24749951824274052
922,0.2318436833455959
923,0.17723535028152626
924,0.3552293791646338
925,0.2978074158569415
926,0.32440367367385603
927,0.14211365424321876
928,0.2861124883422279
929,0.16914573823750378
930,0.23518901836387607
931,0.20488336362680337
932,0.20787653110101423
933,0.18763077547213847
934,0.2013022322796073
935,0.3569986690941799
936,0.2510435702515954
937,0.2272984818090047
938,0.2699207747434649
939,0.34546874970645536
940,0.2408049230033661
941,0.2877830788270186
942,0.15405739684489572
943,0.2137728844381136
944,0.17011739756583566
945,0.34336859817257126
946,0.218207267821946
947,0.3240777814187735
948,0.2237495307745554
949,0.2718843039105614
950,0.252253506287471
951,0.24290532300712298
952,0.19607648297268032
953,0.19624358945296327
954,0.40055354929438636
955,0.31469696340651
956,0.22478104136745725
957,0.1551061792246895
958,0.2099476126874329
959,0.3749256497981883
960,0.2576198098611717
961,0.352760093565324
962,0.1934821560021205
963,0.3456868969512804
964,0.22383951418896542
965,0.32987114790104366
966,0.2760836377808811
967,0.2854443210090283
968,0.23063905930827
969,0.25956158035246557
970,0.1983162881298427
971,0.1950080372407268
972,0.2955012208377834
973,0.19473765817823718
974,0.22198670829907552
975,0.2784341956308771
976,0.31226103792805904
977,0.34852880879207926
978,0.29206942717339635
979,0.17144180295224987
980,0.33082151915508373
981,0.10955042259369385
982,0.2642353288472231
983,0.3888537078088019
984,0.3100372523800823
985,0.19663968758142536
986,0.2074521494586128
987,0.32553697990700314
988,0.28893342404285494
989,0.22071802257478834
990,0.376400932589405
991,0.1453332735548465
992,0.10457483490661268
993,0.1571618350849685
994,0.3074660313855784
995,0.2687988618507168
996,0.3209404621851095
997,0.16657013414206567
998,0.3798426196781417
999,0.20489383469291755
1000,0.19367517181816707
1001,0.3206348101857792
1002,0.26449270983860695
1003,0.21386291688687908
1004,0.19338990709308712
1005,0.2757600375384067
1006,0.14699721308725544
1007,0.2518256406613518
1008,0.24228957528863737
1009,0.18635385697852658
1010,0.31792158917559743
1011,0.28795420982055064
1012,0.2261366729684442
1013,0.2752551865902497
1014,0.24688989404070094
1015,0.1759246018342906
1016,0.2756214219104445
1017,0.36181763864270855
1018,0.311723837203425
1019,0.1869539079176229
1020,0.3081277774560225
1021,0.1488056332104557
1022,0.2828626901534268
1023,0.31853753796994055
1024,0.24656987749683779
1025,0.28806428701375797
1026,0.17219942689195067
1027,0.2763942115773135
1028,0.41035618710232424
1029,0.34742657231532215
1030,0.22403130335262922
1031,0.3187743543053534
1032,0.2886414659167391
1033,0.3038073892374751
1034,0.316234714117126
1035,0.26974717157086137
1036,0.2199884185145028
1037,0.19543970944412536
1038,0.3360732072648207
1039,0.23103078614645356
1040,0.296022662495975
1041,0.30291288875024325
1042,0.22319931968002726
1043,0.2905904588044952
1044,0.24992728967752142
1045,0.2865229521118756
1046,0.3686980549311887
1047,0.21014730146314498
1048,0.3044838335003113
1049,0.18526986443675697
1050,0.5765089731530644
1051,0.2546606244563743
1052,0.30159074889420956
1053,0.21116468016404066
1054,0.24878900624328737
1055,0.17733466052783997
1056,0.20648587289116027
1057,0.24635554081364197
1058,0.25356140727766485
1059,0.2959646666193575
1060,0.3349594394673624
1061,0.28160700775766356
1062,0.25759034712972695
1063,0.22843049007286642
1064,0.2504596783332297
1065,0.27651749793168534
1066,0.23079515235095038
1067,0.23303073503172334
1068,0.1831678369525187
1069,0.10901828699935534
1070,0.29453775431215923
1071,0.34218503897330277
1072,0.2371781565194182
1073,0.28920325797587054
1074,0.2028260547452685
1075,0.20352223211150877
1076,0.35128926371979086
1077,0.31407454650394107
1078,0.230890156350684
1079,0.23820108595506895
1080,0.42665664452657004
1081,0.1900744948372144
1082,0.24293450113280468
1083,0.22426064943266222
1084,0.1837988393009773
1085,0.2201555579771055
1086,0.2617307455761472
1087,0.2623062975867425
1088,0.30937952363216903
1089,0.2833436468491848
1090,0.31671615711570067
1091,0.4431597014240647
1092,0.24903125490746214
1093,0.25360106539641203
1094,0.23211510634326638
1095,0.36422776486829456
1096,0.27151125253101194
1097,0.3159052770866939
1098,0.24721296169319107
1099,0.23770323607152888
1100,0.16823267817972387
1101,0.1422408705947834
1102,0.2438964188065884
1103,0.2444878060924489
1104,0.2617166393536098
1105,0.19706122255205094
1106,0.27339987384758735
1107,0.20925264921391085
1108,0.202999107257543
1109,0.3728046916742793
1110,0.34335053511071834
1111,0.2230650115240932
1112,0.21247303530854889
1113,0.1945219492623924
1114,0.1382664208727542
1115,0.3805548665097639
1116,0.17949540259244667
1117,0.17057365755092935
1118,0.11840133441346512
1119,0.19624396933023158
1120,0.23802543863349657
1121,0.17262571674531135
1122,0.22025852438845395
1123,0.2252930182091949
1124,0.28462055066336167
1125,0.23166600375003443
1126,0.22061014965574344
1127,0.23507083038499954
1128,0.31347589918398344
1129,0.18707369302029275
1130,0.14085908475750153
1131,0.28262247572480703
1132,0.15547066204447102
1133,0.21994844047063067
1134,0.2615781316089505
1135,0.3516622153242779
1136,0.28901472234425407
1137,0.1438366777994946
1138,0.2808689724283884
1139,0.3849316621006361
1140,0.2462520502197647
1141,0.3066816004125342
1142,0.18575243144124565
1143,0.25613360906698146
1144,0.20995790646343837
1145,0.23009147817647257
1146,0.17292833756099646
1147,0.38174641285280386
1148,0.25306500700073786
1149,0.22283818018985024
1150,0.21026490031303724
1151,0.1891739929170202
1152,0.24186995287038238
1153,0.15557897652282604
1154,0.2697752950795551
1155,0.2901012484514267
1156,0.19596910622462815
1157,0.18948414396249835
1158,0.20668623529010377
1159,0.319752306868499
1160,0.38236660916450027
1161,0.30419224029353564
1162,0.16777062379649632
1163,0.19456059445450424
1164,0.3380113289771236
1165,0.2708893700717592
1166,0.23279517300097075
1167,0.2597627506288016
1168,0.24442898507616906
1169,0.3155028388086414
1170,0.24584387144665176
1171,0.3302841539422301
1172,0.362580142151802
1173,0.32641529186350904
1174,0.3235169987577533
1175,0.3538287469050039
1176,0.2500906243490998
1177,0.30766927636751396
1178,0.23691626498297724
1179,0.19751350333951911
1180,0.16235003302773
1181,0.2691369433903573
1182,0.29836529941979073
1183,0.2179986846734896
1184,0.2083096350045448
1185,0.2409788793283516
1186,0.17916392399789505
1187,0.1618945005935356
1188,0.3208750232761548
1189,0.3820621367079804
1190,0.21030480005187047
1191,0.4091309090323685
1192,0.24269612930849427
1193,0.17947991235856464
1194,0.2014206069651514
1195,0.2358185257576063
1196,0.31543151755745125
1197,0.22600074909213597
1198,0.29378494226856766
1199,0.2680195630461524
1200,0.3311924477171526
1201,0.2738835982926393
1202,0.24928759407164636
1203,0.23042255391101008
1204,0.21032304260732215
1205,0.20436994523912166
1206,0.4029850593023583
1207,0.20205473156578635
1208,0.3635862042345006
1209,0.2845363445158676
1210,0.26998172377095964
1211,0.1877408336416252
1212,0.18922179531508176
1213,0.14759513360290955
1214,0.1863851250919284
1215,0.2725731942305837
1216,0.3318396834542341
1217,0.17490865770370767
1218,0.29926396926102594
1219,0.2817719295182699
1220,0.3715500773122481
1221,0.36591050959211024
1222,0.24262291841424788
1223,0.2786455606829259
1224,0.20905691139786864
1225,0.24361658721423363
1226,0.34794498313780364
1227,0.2884071730171265
1228,0.3522814908844303
1229,0.11622968706428627
1230,0.22973163786786244
1231,0.19962295458862855
1232,0.3260387755728147
1233,0.38488489709568807
1234,0.3004060415655675
1235,0.2651034582757634
1236,0.23118480475277303
1237,0.3520953736962875
1238,0.30966465892673645
1239,0.11896786436446916
1240,0.3318116314162276
1241,0.19382801678577888
1242,0.18664824322157858
1243,0.28007323784663973
1244,0.2695827693053763
1245,0.21836457864475167
1246,0.19671890976354978
1247,0.24797669572513037
1248,0.2764049170895624
1249,0.28128887576507744
1250,0.25947676732956815
1251,0.1878958453412527
